transaction_id,customer_id,transaction_type,merchant_category,amount,transaction_date
TXN_002316,CUST_0057,Salary Credit,Employer Direct Deposit,10197.15,2024-06-01
TXN_002317,CUST_0057,Salary Credit,Employer Direct Deposit,10197.15,2024-07-02
TXN_002318,CUST_0057,Salary Credit,Employer Direct Deposit,10197.15,2024-07-31
TXN_002319,CUST_0057,Salary Credit,Employer Direct Deposit,10197.15,2024-08-29
TXN_002320,CUST_0057,Salary Credit,Employer Direct Deposit,10197.15,2024-09-27
TXN_002321,CUST_0057,Salary Credit,Employer Direct Deposit,10197.15,2024-10-30
TXN_002322,CUST_0057,Salary Credit,Employer Direct Deposit,10197.15,2024-11-26
TXN_002323,CUST_0057,Entertainment,Streaming Service,4600.57,2024-11-23
TXN_002324,CUST_0057,Investment,Stock Brokerage,2524.82,2024-09-03
TXN_002325,CUST_0057,Utility Bill,Phone,1034.53,2024-04-04
TXN_002326,CUST_0057,Travel,Travel Agency,2991.52,2024-10-11
TXN_002327,CUST_0057,Grocery,Supermarket,1459.98,2024-04-09
TXN_002328,CUST_0057,Utility Bill,Electricity,4876.79,2024-04-11
TXN_002329,CUST_0057,Investment,Fixed Deposit,8911.13,2024-03-30
TXN_002330,CUST_0057,Utility Bill,Water,900.92,2024-01-12
TXN_002331,CUST_0057,EMI,Car Loan EMI,552.48,2024-12-12
TXN_002332,CUST_0057,EMI,Car Loan EMI,2712.53,2024-06-22
TXN_002333,CUST_0057,Investment,Fixed Deposit,4011.59,2024-07-09
TXN_002334,CUST_0057,EMI,Personal Loan EMI,2994.24,2024-08-10
TXN_002335,CUST_0057,Grocery,Supermarket,730.72,2024-03-07
TXN_002336,CUST_0057,Investment,Stock Brokerage,7096.36,2024-06-11
TXN_002337,CUST_0057,Dining,Food Delivery,1230.3,2024-01-24
TXN_002338,CUST_0057,Investment,Fixed Deposit,3612.97,2024-01-28
TXN_002339,CUST_0057,Shopping,Fashion,4259.0,2024-10-26
TXN_002340,CUST_0057,Entertainment,Streaming Service,3639.22,2024-08-28
TXN_002341,CUST_0057,Grocery,Supermarket,2547.98,2024-11-26
TXN_002342,CUST_0057,Rent,Office Rent,2392.8,2024-06-13
TXN_002343,CUST_0057,Utility Bill,Phone,3581.09,2024-09-10
TXN_002344,CUST_0057,Entertainment,Movie Theater,2910.12,2024-11-22
TXN_002345,CUST_0057,Travel,Hotels,1783.4,2024-04-30
TXN_002346,CUST_0057,Dining,Restaurant,1536.94,2024-07-12
TXN_002347,CUST_0057,EMI,Car Loan EMI,711.9,2024-02-13
TXN_002348,CUST_0057,Shopping,Home Decor,2598.92,2024-04-27
TXN_002349,CUST_0057,Travel,Car Rental,2823.72,2024-08-18
TXN_002350,CUST_0057,Entertainment,Movie Theater,2050.67,2024-09-11
TXN_002351,CUST_0057,Utility Bill,Internet,1918.03,2024-04-01
TXN_002352,CUST_0057,Entertainment,Streaming Service,1335.47,2024-02-08
TXN_002353,CUST_0057,Utility Bill,Electricity,1479.64,2024-09-13
TXN_002354,CUST_0057,Rent,Apartment Rent,3779.82,2024-02-20
TXN_002355,CUST_0057,Grocery,Supermarket,1807.58,2024-10-06
TXN_002356,CUST_0057,Investment,Fixed Deposit,3627.79,2024-06-03
TXN_002357,CUST_0057,Shopping,Fashion,3531.16,2024-03-11
TXN_002358,CUST_0057,Rent,Office Rent,1898.42,2024-06-26
TXN_002359,CUST_0057,Dining,Cafe,4111.09,2024-12-01
TXN_002360,CUST_0058,Salary Credit,Employer Direct Deposit,9151.76,2024-01-02
TXN_002361,CUST_0058,Salary Credit,Employer Direct Deposit,9151.76,2024-02-03
TXN_002362,CUST_0058,Salary Credit,Employer Direct Deposit,9151.76,2024-03-02
TXN_002363,CUST_0058,Salary Credit,Employer Direct Deposit,9151.76,2024-04-01
TXN_002364,CUST_0058,Salary Credit,Employer Direct Deposit,9151.76,2024-05-05
TXN_002365,CUST_0058,Salary Credit,Employer Direct Deposit,9151.76,2024-06-04
TXN_002366,CUST_0058,Salary Credit,Employer Direct Deposit,9151.76,2024-06-30
TXN_002367,CUST_0058,Salary Credit,Employer Direct Deposit,9151.76,2024-08-01
TXN_002368,CUST_0058,Salary Credit,Employer Direct Deposit,9151.76,2024-08-29
TXN_002369,CUST_0058,Salary Credit,Employer Direct Deposit,9151.76,2024-10-01
TXN_002370,CUST_0058,Salary Credit,Employer Direct Deposit,9151.76,2024-10-31
TXN_002371,CUST_0058,Salary Credit,Employer Direct Deposit,9151.76,2024-11-30
TXN_002372,CUST_0058,Entertainment,Gaming,4073.84,2024-06-23
TXN_002373,CUST_0058,Grocery,Organic Store,4230.55,2024-08-07
TXN_002374,CUST_0058,Dining,Restaurant,2199.02,2024-10-12
TXN_002375,CUST_0058,Travel,Travel Agency,7015.25,2024-06-05
TXN_002376,CUST_0058,Travel,Car Rental,6707.53,2024-06-22
TXN_002377,CUST_0058,Investment,SIP Investment,7649.95,2024-12-19
TXN_002378,CUST_0058,Rent,Office Rent,1069.72,2024-01-17
TXN_002379,CUST_0058,EMI,Home Loan EMI,2985.64,2024-10-17
TXN_002380,CUST_0058,Dining,Cafe,1028.98,2024-07-19
TXN_002381,CUST_0058,Grocery,Wholesale Club,1938.3,2024-08-31
TXN_002382,CUST_0058,Grocery,Organic Store,2851.88,2024-08-19
TXN_002383,CUST_0058,Shopping,Electronics,865.4,2024-12-11
TXN_002384,CUST_0058,Rent,Apartment Rent,3067.07,2024-09-07
TXN_002385,CUST_0058,Travel,Hotels,7308.49,2024-07-16
TXN_002386,CUST_0058,Shopping,Fashion,1172.87,2024-12-03
TXN_002387,CUST_0059,Salary Credit,Employer Direct Deposit,3689.44,2024-01-05
TXN_002388,CUST_0059,Salary Credit,Employer Direct Deposit,3689.44,2024-01-31
TXN_002389,CUST_0059,Salary Credit,Employer Direct Deposit,3689.44,2024-03-02
TXN_002390,CUST_0059,Salary Credit,Employer Direct Deposit,3689.44,2024-04-02
TXN_002391,CUST_0059,Salary Credit,Employer Direct Deposit,3689.44,2024-05-03
TXN_002392,CUST_0059,Salary Credit,Employer Direct Deposit,3689.44,2024-06-02
TXN_002393,CUST_0059,Salary Credit,Employer Direct Deposit,4601.14,2024-06-29
TXN_002394,CUST_0059,Salary Credit,Employer Direct Deposit,4570.26,2024-08-01
TXN_002395,CUST_0059,Salary Credit,Employer Direct Deposit,4956.67,2024-08-28
TXN_002396,CUST_0059,Salary Credit,Employer Direct Deposit,4857.88,2024-09-28
TXN_002397,CUST_0059,Salary Credit,Employer Direct Deposit,4571.14,2024-10-28
TXN_002398,CUST_0059,Salary Credit,Employer Direct Deposit,4770.18,2024-12-01
TXN_002399,CUST_0059,Entertainment,Streaming Service,3022.51,2024-06-07
TXN_002400,CUST_0059,Investment,SIP Investment,570.71,2024-03-14
TXN_002401,CUST_0059,Entertainment,Streaming Service,4124.67,2024-11-05
TXN_002402,CUST_0059,Investment,Fixed Deposit,8852.77,2024-08-23
TXN_002403,CUST_0059,Entertainment,Gaming,205.03,2024-02-16
TXN_002404,CUST_0059,Shopping,Home Decor,1740.44,2024-12-30
TXN_002405,CUST_0059,Shopping,Home Decor,3069.01,2024-03-30
TXN_002406,CUST_0059,Dining,Restaurant,906.09,2024-11-12
TXN_002407,CUST_0059,Dining,Cafe,1929.48,2024-12-03
TXN_002408,CUST_0059,EMI,Personal Loan EMI,1483.88,2024-01-23
TXN_002409,CUST_0059,Investment,Stock Brokerage,6466.79,2024-05-29
TXN_002410,CUST_0059,Grocery,Wholesale Club,3635.42,2024-04-21
TXN_002411,CUST_0059,Entertainment,Movie Theater,4962.02,2024-10-10
TXN_002412,CUST_0059,Grocery,Organic Store,391.9,2024-02-23
TXN_002413,CUST_0059,Rent,Office Rent,1494.52,2024-04-16
TXN_002414,CUST_0059,Rent,Apartment Rent,1219.59,2024-12-21
TXN_002415,CUST_0059,Entertainment,Movie Theater,1724.85,2024-07-23
TXN_002416,CUST_0059,Investment,SIP Investment,2880.75,2024-12-29
TXN_002417,CUST_0059,EMI,Car Loan EMI,1660.61,2024-08-24
TXN_002418,CUST_0059,Grocery,Supermarket,2746.66,2024-05-04
TXN_002419,CUST_0059,Entertainment,Streaming Service,2359.23,2024-05-22
TXN_002420,CUST_0059,EMI,Home Loan EMI,2017.47,2024-03-31
TXN_002421,CUST_0059,Shopping,Electronics,2677.92,2024-07-19
TXN_002422,CUST_0059,EMI,Home Loan EMI,528.03,2024-05-19
TXN_002423,CUST_0059,EMI,Car Loan EMI,1041.68,2024-01-18
TXN_002424,CUST_0059,Rent,Apartment Rent,1143.27,2024-11-21
TXN_002425,CUST_0059,Rent,Apartment Rent,1924.97,2024-01-27
TXN_002426,CUST_0059,Travel,Airlines,6183.49,2024-05-07
TXN_002427,CUST_0059,Utility Bill,Water,1007.93,2024-01-09
TXN_002428,CUST_0059,Dining,Restaurant,4946.56,2024-06-21
TXN_002429,CUST_0059,Investment,Mutual Fund SIP,8881.72,2024-12-06
TXN_002430,CUST_0060,Salary Credit,Employer Direct Deposit,3528.15,2024-01-05
TXN_002431,CUST_0060,Salary Credit,Employer Direct Deposit,3528.15,2024-01-31
TXN_002432,CUST_0060,Salary Credit,Employer Direct Deposit,3528.15,2024-03-03
TXN_002433,CUST_0060,Salary Credit,Employer Direct Deposit,3528.15,2024-04-02
TXN_002434,CUST_0060,Salary Credit,Employer Direct Deposit,3528.15,2024-05-04
TXN_002435,CUST_0060,Salary Credit,Employer Direct Deposit,3528.15,2024-06-04
TXN_002436,CUST_0060,Salary Credit,Employer Direct Deposit,3528.15,2024-06-30
TXN_002437,CUST_0060,Salary Credit,Employer Direct Deposit,3528.15,2024-08-02
TXN_002438,CUST_0060,Salary Credit,Employer Direct Deposit,3528.15,2024-08-29
TXN_002439,CUST_0060,Salary Credit,Employer Direct Deposit,3528.15,2024-10-01
TXN_002440,CUST_0060,Salary Credit,Employer Direct Deposit,3528.15,2024-10-30
TXN_002441,CUST_0060,Salary Credit,Employer Direct Deposit,3528.15,2024-11-29
TXN_002442,CUST_0060,Grocery,Supermarket,1076.76,2024-07-01
TXN_002443,CUST_0060,Utility Bill,Water,84.82,2024-11-30
TXN_002444,CUST_0060,Utility Bill,Electricity,1952.04,2024-08-22
TXN_002445,CUST_0060,Investment,Mutual Fund SIP,3145.35,2024-11-15
TXN_002446,CUST_0060,Utility Bill,Electricity,345.98,2024-04-21
TXN_002447,CUST_0060,Dining,Cafe,3840.05,2024-09-12
TXN_002448,CUST_0060,Grocery,Wholesale Club,2685.55,2024-10-18
TXN_002449,CUST_0060,EMI,Car Loan EMI,1999.67,2024-11-19
TXN_002450,CUST_0060,Dining,Food Delivery,4623.52,2024-12-21
TXN_002451,CUST_0060,EMI,Car Loan EMI,2404.29,2024-12-18
TXN_002452,CUST_0060,Utility Bill,Phone,346.89,2024-01-10
TXN_002453,CUST_0060,Entertainment,Movie Theater,2560.02,2024-04-29
TXN_002454,CUST_0060,Rent,Apartment Rent,2849.05,2024-03-04
TXN_002455,CUST_0060,Shopping,Fashion,3692.19,2024-05-04
TXN_002456,CUST_0060,Grocery,Supermarket,696.4,2024-09-12
TXN_002457,CUST_0060,Shopping,Fashion,766.84,2024-04-14
TXN_002458,CUST_0060,Travel,Hotels,4864.99,2024-08-15
TXN_002459,CUST_0060,Utility Bill,Water,1397.85,2024-11-25
TXN_002460,CUST_0060,Travel,International Travel,3436.17,2024-05-27
TXN_002461,CUST_0060,Travel,Hotels,2783.91,2024-05-04
TXN_002462,CUST_0061,Salary Credit,Employer Direct Deposit,13879.58,2024-01-06
TXN_002463,CUST_0061,Salary Credit,Employer Direct Deposit,13879.58,2024-02-01
TXN_002464,CUST_0061,Salary Credit,Employer Direct Deposit,13879.58,2024-03-06
TXN_002465,CUST_0061,Salary Credit,Employer Direct Deposit,13879.58,2024-04-05
TXN_002466,CUST_0061,Salary Credit,Employer Direct Deposit,13879.58,2024-05-05
TXN_002467,CUST_0061,Salary Credit,Employer Direct Deposit,13879.58,2024-05-31
TXN_002468,CUST_0061,Salary Credit,Employer Direct Deposit,13879.58,2024-07-03
TXN_002469,CUST_0061,Salary Credit,Employer Direct Deposit,13879.58,2024-08-01
TXN_002470,CUST_0061,Salary Credit,Employer Direct Deposit,13879.58,2024-09-01
TXN_002471,CUST_0061,Salary Credit,Employer Direct Deposit,13879.58,2024-09-29
TXN_002472,CUST_0061,Salary Credit,Employer Direct Deposit,13879.58,2024-10-28
TXN_002473,CUST_0061,Salary Credit,Employer Direct Deposit,13879.58,2024-11-29
TXN_002474,CUST_0061,Travel,Airlines,745.88,2024-04-08
TXN_002475,CUST_0061,Travel,Hotels,1179.38,2024-03-29
TXN_002476,CUST_0061,Rent,Apartment Rent,1234.49,2024-08-27
TXN_002477,CUST_0061,Shopping,Fashion,3611.15,2024-05-05
TXN_002478,CUST_0061,Dining,Restaurant,3033.2,2024-06-04
TXN_002479,CUST_0061,Shopping,Online Marketplace,2246.87,2024-11-21
TXN_002480,CUST_0061,Investment,Fixed Deposit,5071.12,2024-07-03
TXN_002481,CUST_0061,Dining,Cafe,847.15,2024-08-13
TXN_002482,CUST_0061,Dining,Food Delivery,3050.88,2024-08-09
TXN_002483,CUST_0061,EMI,Car Loan EMI,1453.55,2024-02-12
TXN_002484,CUST_0061,Shopping,Online Marketplace,2690.62,2024-10-10
TXN_002485,CUST_0061,EMI,Car Loan EMI,1264.62,2024-05-25
TXN_002486,CUST_0061,Dining,Food Delivery,3034.07,2024-02-06
TXN_002487,CUST_0061,Utility Bill,Water,3577.17,2024-04-10
TXN_002488,CUST_0061,EMI,Home Loan EMI,2654.14,2024-07-10
TXN_002489,CUST_0061,Entertainment,Movie Theater,4629.2,2024-07-21
TXN_002490,CUST_0061,Utility Bill,Phone,2452.86,2024-11-24
TXN_002491,CUST_0061,Grocery,Organic Store,4426.15,2024-03-04
TXN_002492,CUST_0061,Dining,Food Delivery,820.19,2024-08-11
TXN_002493,CUST_0061,Shopping,Baby Store,2552.95,2024-09-07
TXN_002494,CUST_0061,Utility Bill,Electricity,3258.02,2024-08-05
TXN_002495,CUST_0062,Salary Credit,Employer Direct Deposit,8732.71,2024-01-03
TXN_002496,CUST_0062,Salary Credit,Employer Direct Deposit,8732.71,2024-02-05
TXN_002497,CUST_0062,Salary Credit,Employer Direct Deposit,8732.71,2024-03-06
TXN_002498,CUST_0062,Salary Credit,Employer Direct Deposit,8732.71,2024-04-05
TXN_002499,CUST_0062,Salary Credit,Employer Direct Deposit,8732.71,2024-04-30
TXN_002500,CUST_0062,Salary Credit,Employer Direct Deposit,8732.71,2024-06-04
TXN_002501,CUST_0062,Salary Credit,Employer Direct Deposit,12223.2,2024-06-30
TXN_002502,CUST_0062,Salary Credit,Employer Direct Deposit,11163.89,2024-08-01
TXN_002503,CUST_0062,Salary Credit,Employer Direct Deposit,12953.05,2024-08-29
TXN_002504,CUST_0062,Salary Credit,Employer Direct Deposit,11145.44,2024-10-01
TXN_002505,CUST_0062,Salary Credit,Employer Direct Deposit,11994.4,2024-11-01
TXN_002506,CUST_0062,Salary Credit,Employer Direct Deposit,12683.87,2024-11-26
TXN_002507,CUST_0062,Grocery,Supermarket,3225.54,2024-07-15
TXN_002508,CUST_0062,Dining,Food Delivery,2934.94,2024-02-11
TXN_002509,CUST_0062,Rent,Apartment Rent,1497.47,2024-08-06
TXN_002510,CUST_0062,Shopping,Baby Store,2508.23,2024-09-29
TXN_002511,CUST_0062,Dining,Food Delivery,1546.81,2024-07-29
TXN_002512,CUST_0062,Grocery,Supermarket,3184.54,2024-06-25
TXN_002513,CUST_0062,EMI,Car Loan EMI,2825.04,2024-07-22
TXN_002514,CUST_0062,Shopping,Electronics,4935.26,2024-09-08
TXN_002515,CUST_0062,Travel,Airlines,5631.27,2024-09-25
TXN_002516,CUST_0062,Dining,Food Delivery,1448.82,2024-08-08
TXN_002517,CUST_0062,EMI,Home Loan EMI,2260.12,2024-04-11
TXN_002518,CUST_0062,Entertainment,Streaming Service,2518.04,2024-02-26
TXN_002519,CUST_0062,Entertainment,Gaming,4073.71,2024-04-05
TXN_002520,CUST_0062,Investment,Mutual Fund SIP,8187.2,2024-04-08
TXN_002521,CUST_0062,Shopping,Home Decor,2209.24,2024-11-15
TXN_002522,CUST_0062,Grocery,Wholesale Club,838.97,2024-05-30
TXN_002523,CUST_0062,Grocery,Organic Store,632.16,2024-02-02
TXN_002524,CUST_0062,Utility Bill,Electricity,2932.38,2024-09-01
TXN_002525,CUST_0062,Entertainment,Gaming,3805.06,2024-01-05
TXN_002526,CUST_0062,Travel,Travel Agency,256.37,2024-10-25
TXN_002527,CUST_0062,Travel,Airlines,6375.93,2024-07-11
TXN_002528,CUST_0062,Rent,Office Rent,2419.7,2024-06-21
TXN_002529,CUST_0062,Dining,Cafe,1860.22,2024-06-24
TXN_002530,CUST_0062,Utility Bill,Water,4705.55,2024-12-06
TXN_002531,CUST_0062,Dining,Cafe,3057.94,2024-07-01
TXN_002532,CUST_0062,Utility Bill,Electricity,25.39,2024-12-23
TXN_002533,CUST_0062,Dining,Food Delivery,4178.75,2024-03-12
TXN_002534,CUST_0062,Travel,International Travel,4338.91,2024-12-24
TXN_002535,CUST_0062,Investment,Fixed Deposit,7018.76,2024-08-31
TXN_002536,CUST_0062,Rent,Office Rent,1009.39,2024-11-22
TXN_002537,CUST_0062,Utility Bill,Electricity,3172.55,2024-01-24
TXN_002538,CUST_0062,Utility Bill,Phone,1175.46,2024-09-05
TXN_002539,CUST_0062,Dining,Food Delivery,3066.84,2024-02-11
TXN_002540,CUST_0062,Utility Bill,Phone,4696.03,2024-08-31
TXN_002541,CUST_0062,Grocery,Wholesale Club,1930.44,2024-11-06
TXN_002542,CUST_0062,Investment,Stock Brokerage,8824.22,2024-09-15
TXN_002543,CUST_0062,Travel,Hotels,879.3,2024-12-10
TXN_002544,CUST_0062,Rent,Office Rent,2338.86,2024-02-29
TXN_002545,CUST_0063,Salary Credit,Employer Direct Deposit,5890.82,2024-01-02
TXN_002546,CUST_0063,Salary Credit,Employer Direct Deposit,5890.82,2024-02-01
TXN_002547,CUST_0063,Salary Credit,Employer Direct Deposit,5890.82,2024-03-06
TXN_002548,CUST_0063,Salary Credit,Employer Direct Deposit,5890.82,2024-04-05
TXN_002549,CUST_0063,Salary Credit,Employer Direct Deposit,5890.82,2024-04-30
TXN_002550,CUST_0063,Salary Credit,Employer Direct Deposit,5890.82,2024-05-30
TXN_002551,CUST_0063,Salary Credit,Employer Direct Deposit,5890.82,2024-07-02
TXN_002552,CUST_0063,Salary Credit,Employer Direct Deposit,5890.82,2024-08-03
TXN_002553,CUST_0063,Salary Credit,Employer Direct Deposit,5890.82,2024-08-28
TXN_002554,CUST_0063,Salary Credit,Employer Direct Deposit,5890.82,2024-09-28
TXN_002555,CUST_0063,Salary Credit,Employer Direct Deposit,5890.82,2024-10-29
TXN_002556,CUST_0063,Salary Credit,Employer Direct Deposit,5890.82,2024-11-29
TXN_002557,CUST_0063,Shopping,Fashion,3598.68,2024-12-06
TXN_002558,CUST_0063,Entertainment,Gaming,624.26,2024-03-10
TXN_002559,CUST_0063,Rent,Office Rent,3075.35,2024-04-24
TXN_002560,CUST_0063,Grocery,Wholesale Club,1722.7,2024-07-14
TXN_002561,CUST_0063,Rent,Office Rent,1670.65,2024-02-29
TXN_002562,CUST_0063,Shopping,Electronics,565.8,2024-06-23
TXN_002563,CUST_0063,Investment,Mutual Fund SIP,1710.47,2024-06-09
TXN_002564,CUST_0063,Dining,Food Delivery,3687.22,2024-06-08
TXN_002565,CUST_0063,Travel,International Travel,6807.53,2024-08-04
TXN_002566,CUST_0063,Utility Bill,Internet,3989.62,2024-03-05
TXN_002567,CUST_0063,Rent,Apartment Rent,1027.57,2024-08-23
TXN_002568,CUST_0063,Utility Bill,Water,4082.58,2024-05-31
TXN_002569,CUST_0063,Investment,SIP Investment,1900.54,2024-05-25
TXN_002570,CUST_0063,EMI,Personal Loan EMI,2503.23,2024-12-25
TXN_002571,CUST_0063,Travel,International Travel,4118.55,2024-12-18
TXN_002572,CUST_0063,Grocery,Organic Store,4984.27,2024-12-27
TXN_002573,CUST_0063,Entertainment,Gaming,4145.15,2024-09-10
TXN_002574,CUST_0063,Shopping,Home Decor,303.47,2024-06-19
TXN_002575,CUST_0063,EMI,Personal Loan EMI,2331.65,2024-04-25
TXN_002576,CUST_0063,Travel,Hotels,5873.68,2024-06-02
TXN_002577,CUST_0063,EMI,Home Loan EMI,1343.53,2024-12-13
TXN_002578,CUST_0063,Entertainment,Movie Theater,3790.99,2024-07-19
TXN_002579,CUST_0063,Grocery,Wholesale Club,3636.51,2024-05-24
TXN_002580,CUST_0063,Investment,SIP Investment,3572.48,2024-10-24
TXN_002581,CUST_0063,Travel,Travel Agency,1476.82,2024-03-11
TXN_002582,CUST_0063,Entertainment,Gaming,2417.38,2024-03-15
TXN_002583,CUST_0063,Investment,Stock Brokerage,2358.72,2024-11-29
TXN_002584,CUST_0063,Travel,Travel Agency,4690.32,2024-12-13
TXN_002585,CUST_0063,EMI,Car Loan EMI,1567.78,2024-03-27
TXN_002586,CUST_0063,Travel,Airlines,3896.23,2024-01-27
TXN_002587,CUST_0064,Salary Credit,Employer Direct Deposit,10801.17,2024-01-05
TXN_002588,CUST_0064,Salary Credit,Employer Direct Deposit,10801.17,2024-02-03
TXN_002589,CUST_0064,Salary Credit,Employer Direct Deposit,10801.17,2024-03-02
TXN_002590,CUST_0064,Salary Credit,Employer Direct Deposit,10801.17,2024-04-05
TXN_002591,CUST_0064,Salary Credit,Employer Direct Deposit,10801.17,2024-05-05
TXN_002592,CUST_0064,Salary Credit,Employer Direct Deposit,10801.17,2024-06-02
TXN_002593,CUST_0064,Salary Credit,Employer Direct Deposit,10801.17,2024-06-30
TXN_002594,CUST_0064,Salary Credit,Employer Direct Deposit,10801.17,2024-07-29
TXN_002595,CUST_0064,Salary Credit,Employer Direct Deposit,10801.17,2024-08-28
TXN_002596,CUST_0064,Salary Credit,Employer Direct Deposit,10801.17,2024-09-28
TXN_002597,CUST_0064,Salary Credit,Employer Direct Deposit,10801.17,2024-10-30
TXN_002598,CUST_0064,Salary Credit,Employer Direct Deposit,10801.17,2024-11-29
TXN_002599,CUST_0064,Shopping,Online Marketplace,4773.23,2024-11-30
TXN_002600,CUST_0064,Dining,Food Delivery,4955.91,2024-12-09
TXN_002601,CUST_0064,Grocery,Organic Store,4325.83,2024-11-28
TXN_002602,CUST_0064,Dining,Cafe,3165.34,2024-08-15
TXN_002603,CUST_0064,Utility Bill,Electricity,608.8,2024-02-12
TXN_002604,CUST_0064,Grocery,Organic Store,3210.63,2024-09-17
TXN_002605,CUST_0064,Investment,Mutual Fund SIP,9879.82,2024-09-02
TXN_002606,CUST_0064,Shopping,Electronics,3973.78,2024-04-02
TXN_002607,CUST_0064,Dining,Cafe,4999.77,2024-12-25
TXN_002608,CUST_0064,Dining,Cafe,2861.4,2024-02-20
TXN_002609,CUST_0064,Utility Bill,Electricity,3571.7,2024-10-02
TXN_002610,CUST_0064,EMI,Car Loan EMI,549.37,2024-10-11
TXN_002611,CUST_0064,Rent,Office Rent,3511.43,2024-10-02
TXN_002612,CUST_0064,Grocery,Supermarket,4828.75,2024-03-01
TXN_002613,CUST_0064,EMI,Personal Loan EMI,513.31,2024-08-16
TXN_002614,CUST_0064,Utility Bill,Electricity,205.32,2024-10-21
TXN_002615,CUST_0064,Investment,Stock Brokerage,2939.22,2024-01-18
TXN_002616,CUST_0064,Grocery,Supermarket,2535.68,2024-07-05
TXN_002617,CUST_0065,Salary Credit,Employer Direct Deposit,14725.24,2024-01-06
TXN_002618,CUST_0065,Salary Credit,Employer Direct Deposit,14725.24,2024-01-31
TXN_002619,CUST_0065,Salary Credit,Employer Direct Deposit,14725.24,2024-03-02
TXN_002620,CUST_0065,Salary Credit,Employer Direct Deposit,14725.24,2024-04-02
TXN_002621,CUST_0065,Salary Credit,Employer Direct Deposit,14725.24,2024-04-30
TXN_002622,CUST_0065,Salary Credit,Employer Direct Deposit,14725.24,2024-06-03
TXN_002623,CUST_0065,Salary Credit,Employer Direct Deposit,21666.51,2024-07-01
TXN_002624,CUST_0065,Salary Credit,Employer Direct Deposit,20582.16,2024-08-01
TXN_002625,CUST_0065,Salary Credit,Employer Direct Deposit,18288.11,2024-08-31
TXN_002626,CUST_0065,Salary Credit,Employer Direct Deposit,20740.95,2024-10-01
TXN_002627,CUST_0065,Salary Credit,Employer Direct Deposit,21693.74,2024-10-29
TXN_002628,CUST_0065,Salary Credit,Employer Direct Deposit,20348.1,2024-11-30
TXN_002629,CUST_0065,Investment,Mutual Fund SIP,924.99,2024-01-19
TXN_002630,CUST_0065,Investment,Stock Brokerage,8409.96,2024-03-09
